trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
GR4-L01,05:00:00,05:00:10,B05609P,0,,0,
GR4-L01,05:01:24,05:01:34,B00499P,1,,0,
GR4-L01,05:07:53,05:08:03,B02088P,2,,0,
GR4-L01,05:10:06,05:10:16,B05817P,3,,0,
GR4-L01,05:12:16,05:12:26,B02149P,4,,0,
GR4-L01,05:14:33,05:14:43,B03767P,5,,0,
GR4-L01,05:15:17,05:15:27,B02710P,6,,0,
GR4-L01,05:16:23,05:16:33,B02841P,7,,0,
GR4-L01,05:17:51,05:18:01,B02498P,8,,0,
GR4-L01,05:19:16,05:19:26,B05027P,9,,0,
GR4-L01,05:20:12,05:20:22,B05028P,10,,0,
GR4-L01,05:21:15,05:21:25,B05405P,11,,0,
GR4-L01,05:24:13,05:24:23,B00183P,12,,0,
GR4-L01,05:25:47,05:25:57,B04951P,13,,0,
GR4-L01,05:27:41,05:27:51,B05609P,14,,0,
GR5-L01,05:00:00,05:00:10,B05609P,0,,0,
GR5-L01,05:01:44,05:01:54,B04962P,1,,0,
GR5-L01,05:06:26,05:06:36,B01499P,2,,0,
GR5-L01,05:09:25,05:09:35,B02166P,3,,0,
GR5-L01,05:13:13,05:13:23,B00696P,4,,0,
GR5-L01,05:15:28,05:15:38,B02610P,5,,0,
GR5-L01,05:18:48,05:18:58,B02499P,6,,0,
GR5-L01,05:20:48,05:20:58,B01793P,7,,0,
GR5-L01,05:22:19,05:22:29,B04951P,8,,0,
GR5-L01,05:23:29,05:23:39,B05609P,9,,0,
JAK.01-R02,05:00:00,05:00:10,B01059P,0,,0,
JAK.01-R02,05:01:15,05:01:25,B00316P,1,,0,
JAK.01-R02,05:02:28,05:02:38,B00446P,2,,0,
JAK.01-R02,05:04:10,05:04:20,B05610P,3,,0,
JAK.01-R02,05:05:36,05:05:46,B02891P,4,,0,
JAK.01-R02,05:07:01,05:07:11,B04818P,5,,0,
JAK.01-R02,05:10:47,05:10:57,B01633P,6,,0,
JAK.01-R02,05:14:28,05:14:38,B05582P,7,,0,
JAK.01-R02,05:15:22,05:15:32,B03747P,8,,0,
JAK.01-R02,05:16:07,05:16:17,B04449P,9,,0,
JAK.01-R02,05:20:06,05:20:16,B01632P,10,,0,
JAK.01-R02,05:20:38,05:20:48,B01628P,11,,0,
JAK.01-R02,05:21:06,05:21:16,B01631P,12,,0,
JAK.01-R02,05:21:30,05:21:40,B01630P,13,,0,
JAK.01-R02,05:21:57,05:22:07,B01629P,14,,0,
JAK.01-R02,05:22:28,05:22:38,B01627P,15,,0,
JAK.01-R02,05:22:52,05:23:02,B01626P,16,,0,
JAK.01-R02,05:23:52,05:24:02,B04802P,17,,0,
JAK.01-R02,05:25:17,05:25:27,B01707P,18,,0,
JAK.01-R02,05:28:38,05:28:48,B01706P,19,,0,
JAK.01-R02,05:29:25,05:29:35,B01705P,20,,0,
JAK.01-R02,05:29:48,05:29:58,B04642P,21,,0,
JAK.01-R02,05:30:28,05:30:38,B05050P,22,,0,
JAK.01-R02,05:30:54,05:31:04,B02914P,23,,0,
JAK.01-R02,05:32:04,05:32:14,B03704P,24,,0,
JAK.01-R02,05:32:48,05:32:58,B03703P,25,,0,
JAK.01-R02,05:33:17,05:33:27,B04524P,26,,0,
JAK.01-R02,05:34:16,05:34:26,B03761P,27,,0,
JAK.01-R02,05:34:50,05:35:00,B05589P,28,,0,
JAK.01-R02,05:35:42,05:35:52,B02993P,29,,0,
JAK.01-R02,05:36:06,05:36:16,B05729P,30,,0,
JAK.02-R03,05:00:00,05:00:10,B05706P,0,,0,
JAK.02-R03,05:02:48,05:02:58,B00138P,1,,0,
JAK.02-R03,05:04:08,05:04:18,B05022P,2,,0,
JAK.02-R03,05:05:07,05:05:17,B01432P,3,,0,
JAK.02-R03,05:06:18,05:06:28,B01239P,4,,0,
JAK.02-R03,05:07:11,05:07:21,B06071P,5,,0,
JAK.02-R03,05:09:35,05:09:45,B06072P,6,,0,
JAK.02-R03,05:10:52,05:11:02,B02622P,7,,0,
JAK.02-R03,05:11:31,05:11:41,B04606P,8,,0,
JAK.02-R03,05:12:23,05:12:33,B00264P,9,,0,
JAK.02-R03,05:16:09,05:16:19,B00265P,10,,0,
JAK.02-R03,05:17:09,05:17:19,B05535P,11,,0,
JAK.02-R03,05:18:40,05:18:50,B05784P,12,,0,
JAK.02-R03,05:20:03,05:20:13,B03356P,13,,0,
JAK.02-R03,05:20:48,05:20:58,B00973P,14,,0,
JAK.02-R03,05:22:01,05:22:11,B00461P,15,,0,
JAK.02-R03,05:23:10,05:23:20,B05005P,16,,0,
JAK.02-R03,05:24:02,05:24:12,B00972P,17,,0,
JAK.02-R03,05:24:58,05:25:08,B02226P,18,,0,
JAK.02-R03,05:25:50,05:26:00,B04779P,19,,0,
JAK.02-R03,05:26:54,05:27:04,B04773P,20,,0,
JAK.02-R03,05:28:24,05:28:34,B05097P,21,,0,
JAK.02-R03,05:31:18,05:31:28,B00282P,22,,0,
JAK.02-R03,05:32:58,05:33:08,B02189P,23,,0,
JAK.02-R03,05:34:41,05:34:51,B05824P,24,,0,
JAK.02-R03,05:35:56,05:36:06,B01319P,25,,0,
JAK.02-R03,05:37:11,05:37:21,B05082P,26,,0,
JAK.02-R03,05:37:41,05:37:51,B05084P,27,,0,
JAK.02-R03,05:39:29,05:39:39,B05023P,28,,0,
JAK.02-R03,05:41:30,05:41:40,B02665P,29,,0,
JAK.02-R03,05:43:07,05:43:17,B04662P,30,,0,
JAK.02-R03,05:44:46,05:44:56,B00892P,31,,0,
JAK.02-R03,05:46:09,05:46:19,B01676P,32,,0,
JAK.02-R03,05:48:45,05:48:55,B00636P,33,,0,
JAK.02-R03,05:50:52,05:51:02,B02126P,34,,0,
JAK.02-R03,05:52:32,05:52:42,B01913P,35,,0,
JAK.02-R03,05:53:14,05:53:24,B04727P,36,,0,
JAK.02-R03,05:55:31,05:55:41,B03134P,37,,0,
JAK.02-R03,05:56:09,05:56:19,B04476P,38,,0,
JAK.02-R03,05:57:04,05:57:14,B03135P,39,,0,
JAK.02-R03,05:57:48,05:57:58,B00328P,40,,0,
JAK.03-R01,05:00:00,05:00:10,B02129P,0,,0,
JAK.03-R01,05:01:18,05:01:28,B01085P,1,,0,
JAK.03-R01,05:02:00,05:02:10,B02297P,2,,0,
JAK.03-R01,05:03:22,05:03:32,B03030P,3,,0,
JAK.03-R01,05:05:22,05:05:32,B00119P,4,,0,
JAK.03-R01,05:07:34,05:07:44,B04001P,5,,0,
JAK.03-R01,05:09:35,05:09:45,B01480P,6,,0,
JAK.03-R01,05:10:47,05:10:57,B03390P,7,,0,
JAK.03-R01,05:11:36,05:11:46,B00091P,8,,0,
JAK.03-R01,05:13:40,05:13:50,B05237P,9,,0,
JAK.03-R01,05:15:19,05:15:29,B03067P,10,,0,
JAK.03-R01,05:16:58,05:17:08,B01204P,11,,0,
JAK.03-R01,05:17:39,05:17:49,B04905P,12,,0,
JAK.03-R01,05:18:38,05:18:48,B00521P,13,,0,
JAK.03-R01,05:20:11,05:20:21,B04651P,14,,0,
JAK.03-R01,05:20:58,05:21:08,B01102P,15,,0,
JAK.03-R01,05:22:07,05:22:17,B04390P,16,,0,
JAK.03-R01,05:23:37,05:23:47,B00027P,17,,0,
JAK.03-R01,05:24:38,05:24:48,B04628P,18,,0,
JAK.03-R01,05:25:22,05:25:32,B01106P,19,,0,
JAK.03-R01,05:26:57,05:27:07,B00684P,20,,0,
JAK.03-R01,05:27:39,05:27:49,B05072P,21,,0,
JAK.03-R01,05:28:41,05:28:51,B01493P,22,,0,
JAK.03-R01,05:30:11,05:30:21,B04792P,23,,0,
JAK.03-R01,05:31:43,05:31:53,B03441P,24,,0,
JAK.03-R01,05:33:21,05:33:31,B05741P,25,,0,
JAK.03-R01,05:34:19,05:34:29,B00042P,26,,0,
JAK.03-R01,05:42:00,05:42:10,B05950P,27,,0,
JAK.03-R02,05:00:00,05:00:10,B05950P,0,,0,
JAK.03-R02,05:07:38,05:07:48,B00043P,1,,0,
JAK.03-R02,05:08:36,05:08:46,B03416P,2,,0,
JAK.03-R02,05:10:14,05:10:24,B00017P,3,,0,
JAK.03-R02,05:12:03,05:12:13,B05584P,4,,0,
JAK.03-R02,05:12:41,05:12:51,B05394P,5,,0,
JAK.03-R02,05:13:33,05:13:43,B02668P,6,,0,
JAK.03-R02,05:14:35,05:14:45,B02279P,7,,0,
JAK.03-R02,05:15:41,05:15:51,B00026P,8,,0,
JAK.03-R02,05:17:14,05:17:24,B04636P,9,,0,
JAK.03-R02,05:18:21,05:18:31,B01117P,10,,0,
JAK.03-R02,05:19:03,05:19:13,B04650P,11,,0,
JAK.03-R02,05:20:02,05:20:12,B00899P,12,,0,
JAK.03-R02,05:21:52,05:22:02,B04904P,13,,0,
JAK.03-R02,05:22:50,05:23:00,B05860P,14,,0,
JAK.03-R02,05:24:16,05:24:26,B03391P,15,,0,
JAK.03-R02,05:26:40,05:26:50,B00090P,16,,0,
JAK.03-R02,05:27:32,05:27:42,B03389P,17,,0,
JAK.03-R02,05:30:30,05:30:40,B01330P,18,,0,
JAK.03-R02,05:31:42,05:31:52,B04694P,19,,0,
JAK.03-R02,05:33:43,05:33:53,B05613P,20,,0,
JAK.03-R02,05:36:43,05:36:53,B00838P,21,,0,
JAK.03-R02,05:39:33,05:39:43,B02895P,22,,0,
JAK.03-R02,05:41:50,05:42:00,B02129P,23,,0,
JAK.04-R01,05:00:00,05:00:10,B02106P,0,,0,
JAK.04-R01,05:02:04,05:02:14,B03260P,1,,0,
JAK.04-R01,05:03:17,05:03:27,B02602P,2,,0,
JAK.04-R01,05:04:11,05:04:21,B05211P,3,,0,
JAK.04-R01,05:04:58,05:05:08,B02626P,4,,0,
JAK.04-R01,05:06:28,05:06:38,B01155P,5,,0,
JAK.04-R01,05:07:32,05:07:42,B04669P,6,,0,
JAK.04-R01,05:08:31,05:08:41,B04848P,7,,0,
JAK.04-R01,05:11:04,05:11:14,B02617P,8,,0,
JAK.04-R01,05:12:09,05:12:19,B01092P,9,,0,
JAK.04-R01,05:13:13,05:13:23,B01920P,10,,0,
JAK.04-R01,05:14:39,05:14:49,B04408P,11,,0,
JAK.04-R01,05:15:57,05:16:07,B03374P,12,,0,
JAK.04-R01,05:17:34,05:17:44,B00215P,13,,0,
JAK.04-R01,05:18:58,05:19:08,B01735P,14,,0,
JAK.04-R01,05:20:46,05:20:56,B05704P,15,,0,
JAK.04-R02,05:00:00,05:00:10,B05704P,0,,0,
JAK.04-R02,05:02:25,05:02:35,B04641P,1,,0,
JAK.04-R02,05:03:25,05:03:35,B05017P,2,,0,
JAK.04-R02,05:04:48,05:04:58,B04969P,3,,0,
JAK.04-R02,05:07:22,05:07:32,B01565P,4,,0,
JAK.04-R02,05:09:04,05:09:14,B03198P,5,,0,
JAK.04-R02,05:09:42,05:09:52,B05446P,6,,0,
JAK.04-R02,05:11:27,05:11:37,B04250P,7,,0,
JAK.04-R02,05:12:35,05:12:45,B04823P,8,,0,
JAK.04-R02,05:13:56,05:14:06,B04822P,9,,0,
JAK.04-R02,05:15:25,05:15:35,B03918P,10,,0,
JAK.04-R02,05:16:27,05:16:37,B03705P,11,,0,
JAK.04-R02,05:17:43,05:17:53,B04147P,12,,0,
JAK.04-R02,05:18:54,05:19:04,B01623P,13,,0,
JAK.04-R02,05:20:14,05:20:24,B04847P,14,,0,
JAK.04-R02,05:21:18,05:21:28,B04403P,15,,0,
JAK.04-R02,05:22:36,05:22:46,B01174P,16,,0,
JAK.04-R02,05:23:51,05:24:01,B04153P,17,,0,
JAK.04-R02,05:24:35,05:24:45,B05043P,18,,0,
JAK.04-R02,05:25:55,05:26:05,B02329P,19,,0,
JAK.04-R02,05:27:05,05:27:15,B04881P,20,,0,
JAK.04-R02,05:28:07,05:28:17,B01173P,21,,0,
JAK.04-R02,05:29:36,05:29:46,B03375P,22,,0,
JAK.04-R02,05:31:38,05:31:48,B05209P,23,,0,
JAK.04-R02,05:32:44,05:32:54,B04534P,24,,0,
JAK.04-R02,05:33:29,05:33:39,B02106P,25,,0,
JAK.05-R01,05:00:00,05:00:10,B03102P,0,,0,
JAK.05-R01,05:01:51,05:02:01,B02316P,1,,0,
JAK.05-R01,05:02:45,05:02:55,B04091P,2,,0,
JAK.05-R01,05:06:38,05:06:48,B02933P,3,,0,
JAK.05-R01,05:08:10,05:08:20,B03888P,4,,0,
JAK.05-R01,05:10:22,05:10:32,B03506P,5,,0,
JAK.05-R01,05:12:01,05:12:11,B01413P,6,,0,
JAK.05-R01,05:17:49,05:17:59,B06311P,7,,0,
JAK.05-R01,05:24:14,05:24:24,B03528P,8,,0,
JAK.05-R01,05:24:51,05:25:01,B04607P,9,,0,
JAK.05-R01,05:26:01,05:26:11,B04608P,10,,0,
JAK.05-R01,05:27:20,05:27:30,B00452P,11,,0,
JAK.05-R01,05:28:14,05:28:24,B04077P,12,,0,
JAK.05-R01,05:32:54,05:33:04,B00074P,13,,0,
JAK.05-R01,05:35:15,05:35:25,B02584P,14,,0,
JAK.05-R01,05:37:37,05:37:47,B01855P,15,,0,
JAK.05-R01,05:39:25,05:39:35,B00020P,16,,0,
JAK.05-R01,05:39:53,05:40:03,B00021P,17,,0,
JAK.05-R01,05:43:03,05:43:13,B01768P,18,,0,
JAK.05-R01,05:43:27,05:43:37,B03036P,19,,0,
JAK.05-R01,05:45:19,05:45:29,B00625P,20,,0,
JAK.05-R01,05:47:27,05:47:37,B01002P,21,,0,
JAK.05-R01,05:48:12,05:48:22,B02041P,22,,0,
JAK.05-R01,05:51:58,05:52:08,B04796P,23,,0,
JAK.05-R01,05:52:26,05:52:36,B04460P,24,,0,
JAK.05-R01,05:52:54,05:53:04,B02310P,25,,0,
JAK.05-R01,05:54:02,05:54:12,B03208P,26,,0,
JAK.05-R01,05:54:47,05:54:57,B03931P,27,,0,
JAK.05-R01,05:55:47,05:55:57,B02006P,28,,0,
JAK.05-R01,05:57:51,05:58:01,B02855P,29,,0,
JAK.05-R01,05:58:36,05:58:46,B05780P,30,,0,
JAK.05-R01,05:59:12,05:59:22,B04070P,31,,0,
JAK.05-R01,06:00:19,06:00:29,B00534P,32,,0,
JAK.05-R01,06:01:23,06:01:33,B00533P,33,,0,
JAK.05-R01,06:06:54,06:07:04,B01466P,34,,0,
JAK.05-R01,06:10:25,06:10:35,B01692P,35,,0,
JAK.05-R01,06:12:36,06:12:46,B04609P,36,,0,
JAK.05-R01,06:13:27,06:13:37,B00634P,37,,0,
JAK.05-R01,06:15:53,06:16:03,B00631P,38,,0,
JAK.05-R01,06:16:29,06:16:39,B03526P,39,,0,
JAK.05-R01,06:17:41,06:17:51,B02519P,40,,0,
JAK.05-R01,06:19:05,06:19:15,B01607P,41,,0,
JAK.05-R01,06:20:00,06:20:10,B01609P,42,,0,
JAK.05-R01,06:20:56,06:21:06,B05577P,43,,0,
JAK.05-R01,06:24:55,06:25:05,B02881P,44,,0,
JAK.05-R02,05:00:00,05:00:10,B02881P,0,,0,
JAK.05-R02,05:02:51,05:03:01,B03592P,1,,0,
JAK.05-R02,05:03:44,05:03:54,B05272P,2,,0,
JAK.05-R02,05:07:57,05:08:07,B01861P,3,,0,
JAK.05-R02,05:11:43,05:11:53,B04234P,4,,0,
JAK.05-R02,05:12:50,05:13:00,B02360P,5,,0,
JAK.05-R02,05:13:20,05:13:30,B04563P,6,,0,
JAK.05-R02,05:14:01,05:14:11,B04207P,7,,0,
JAK.05-R02,05:16:15,05:16:25,B03956P,8,,0,
JAK.05-R02,05:17:21,05:17:31,B01944P,9,,0,
JAK.05-R02,05:18:03,05:18:13,B04627P,10,,0,
JAK.05-R02,05:19:00,05:19:10,B00602P,11,,0,
JAK.05-R02,05:19:23,05:19:33,B05334P,12,,0,
JAK.05-R02,05:19:55,05:20:05,B00633P,13,,0,
JAK.05-R02,05:23:39,05:23:49,B01227P,14,,0,
JAK.05-R02,05:24:30,05:24:40,B04605P,15,,0,
JAK.05-R02,05:26:41,05:26:51,B00071P,16,,0,
JAK.05-R02,05:28:33,05:28:43,B03035P,17,,0,
JAK.05-R02,05:29:03,05:29:13,B01769P,18,,0,
JAK.05-R02,05:31:51,05:32:01,B01608P,19,,0,
JAK.05-R02,05:33:45,05:33:55,B01854P,20,,0,
JAK.05-R02,05:35:52,05:36:02,B02583P,21,,0,
JAK.05-R02,05:38:37,05:38:47,B00073P,22,,0,
JAK.05-R02,05:43:13,05:43:23,B02371P,23,,0,
JAK.05-R02,05:44:07,05:44:17,B00526P,24,,0,
JAK.05-R02,05:45:19,05:45:29,B02453P,25,,0,
JAK.05-R02,05:46:49,05:46:59,B01367P,26,,0,
JAK.05-R02,05:47:15,05:47:25,B00455P,27,,0,
JAK.05-R02,05:47:56,05:48:06,B03800P,28,,0,
JAK.05-R02,05:53:43,05:53:53,B06311P,29,,0,
JAK.05-R02,06:00:06,06:00:16,B02341P,30,,0,
JAK.05-R02,06:01:05,06:01:15,B00416P,31,,0,
JAK.05-R02,06:03:38,06:03:48,B01190P,32,,0,
JAK.05-R02,06:04:48,06:04:58,B02932P,33,,0,
JAK.05-R02,06:08:47,06:08:57,B02439P,34,,0,
JAK.05-R02,06:09:38,06:09:48,B04058P,35,,0,
JAK.05-R02,06:11:35,06:11:45,B03102P,36,,0,
JAK.08-R01,05:00:00,05:00:10,B00816P,0,,0,
JAK.08-R01,05:01:42,05:01:52,B01560P,1,,0,
JAK.08-R01,05:03:10,05:03:20,B01364P,2,,0,
JAK.08-R01,05:04:22,05:04:32,B03579P,3,,0,
JAK.08-R01,05:05:36,05:05:46,B00096P,4,,0,
JAK.08-R01,05:06:44,05:06:54,B05659P,5,,0,
JAK.08-R01,05:08:54,05:09:04,B00273P,6,,0,
JAK.08-R01,05:10:32,05:10:42,B00309P,7,,0,
JAK.08-R01,05:11:46,05:11:56,B06322P,8,,0,
JAK.08-R01,05:12:14,05:12:24,B05505P,9,,0,
JAK.08-R01,05:12:52,05:13:02,B01638P,10,,0,
JAK.08-R01,05:13:46,05:13:56,B05666P,11,,0,
JAK.08-R01,05:15:35,05:15:45,B01639P,12,,0,
JAK.08-R01,05:15:58,05:16:08,B00779P,13,,0,
JAK.08-R01,05:17:13,05:17:23,B04729P,14,,0,
JAK.08-R01,05:17:33,05:17:43,B01788P,15,,0,
JAK.08-R01,05:18:51,05:19:01,B03022P,16,,0,
JAK.08-R01,05:19:51,05:20:01,B00156P,17,,0,
JAK.08-R01,05:20:23,05:20:33,B02317P,18,,0,
JAK.08-R01,05:21:34,05:21:44,B04301P,19,,0,
JAK.08-R01,05:22:21,05:22:31,B03296P,20,,0,
JAK.08-R01,05:23:34,05:23:44,B02196P,21,,0,
JAK.08-R01,05:25:07,05:25:17,B05924P,22,,0,
JAK.08-R01,05:25:38,05:25:48,B02092P,23,,0,
JAK.08-R01,05:27:16,05:27:26,B05453P,24,,0,
JAK.08-R01,05:28:39,05:28:49,B05783P,25,,0,
JAK.08-R01,05:30:27,05:30:37,B02995P,26,,0,
JAK.08-R01,05:31:59,05:32:09,B01904P,27,,0,
JAK.08-R01,05:32:44,05:32:54,B03988P,28,,0,
JAK.08-R01,05:33:56,05:34:06,B04121P,29,,0,
JAK.08-R01,05:35:06,05:35:16,B01444P,30,,0,
JAK.08-R01,05:36:23,05:36:33,B02431P,31,,0,
JAK.08-R01,05:37:12,05:37:22,B03685P,32,,0,
JAK.08-R01,05:38:34,05:38:44,B01412P,33,,0,
JAK.08-R01,05:39:28,05:39:38,B04278P,34,,0,
JAK.08-R01,05:40:29,05:40:39,B03650P,35,,0,
JAK.08-R01,05:41:16,05:41:26,B02970P,36,,0,
JAK.08-R01,05:42:16,05:42:26,B00931P,37,,0,
JAK.08-R01,05:43:11,05:43:21,B00930P,38,,0,
JAK.10A-L01,05:00:00,05:00:10,B03596P,0,,0,
JAK.10A-L01,05:01:29,05:01:39,B00285P,1,,0,
JAK.10A-L01,05:03:31,05:03:41,B04974P,2,,0,
JAK.10A-L01,05:04:25,05:04:35,B01979P,3,,0,
JAK.10A-L01,05:05:31,05:05:41,B04548P,4,,0,
JAK.10A-L01,05:06:35,05:06:45,B00724P,5,,0,
JAK.10A-L01,05:07:47,05:07:57,B00725P,6,,0,
JAK.10A-L01,05:08:58,05:09:08,B02266P,7,,0,
JAK.10A-L01,05:09:24,05:09:34,B00580P,8,,0,
JAK.10A-L01,05:10:10,05:10:20,B00304P,9,,0,
JAK.10A-L01,05:11:03,05:11:13,B00323P,10,,0,
JAK.10A-L01,05:12:24,05:12:34,B04101P,11,,0,
JAK.10A-L01,05:15:12,05:15:22,B05815P,12,,0,
JAK.10A-L01,05:16:52,05:17:02,B02425P,13,,0,
JAK.10A-L01,05:18:05,05:18:15,B01816P,14,,0,
JAK.10A-L01,05:18:51,05:19:01,B06001P,15,,0,
JAK.10A-L01,05:20:47,05:20:57,B05597P,16,,0,
JAK.10A-L01,05:21:41,05:21:51,B05952P,17,,0,
JAK.10A-L01,05:22:29,05:22:39,B00002P,18,,0,
JAK.10A-L01,05:23:00,05:23:10,B05953P,19,,0,
JAK.10A-L01,05:24:02,05:24:12,B02994P,20,,0,
JAK.10A-L01,05:24:57,05:25:07,B06002P,21,,0,
JAK.10A-L01,05:26:06,05:26:16,B05433P,22,,0,
JAK.10A-L01,05:27:58,05:28:08,B02399P,23,,0,
JAK.10A-L01,05:29:14,05:29:24,B03187P,24,,0,
JAK.10A-L01,05:30:58,05:31:08,B06321P,25,,0,
JAK.10A-L01,05:32:56,05:33:06,B06003P,26,,0,
JAK.10A-L01,05:34:29,05:34:39,B06004P,27,,0,
JAK.10A-L01,05:36:45,05:36:55,B06005P,28,,0,
JAK.10A-L01,05:38:00,05:38:10,B06006P,29,,0,
JAK.10A-L01,05:39:20,05:39:30,B06007P,30,,0,
JAK.10A-L01,05:45:13,05:45:23,B05431P,31,,0,
JAK.10A-L01,05:46:44,05:46:54,B00319P,32,,0,
JAK.10A-L01,05:48:45,05:48:55,B03149P,33,,0,
JAK.10A-L01,05:50:07,05:50:17,B03192P,34,,0,
JAK.10A-L01,05:51:05,05:51:15,B02076P,35,,0,
JAK.10A-L01,05:53:02,05:53:12,B05128P,36,,0,
JAK.10A-L01,05:54:46,05:54:56,B00346P,37,,0,
JAK.10A-L01,05:55:35,05:55:45,B00116P,38,,0,
JAK.10A-L01,05:56:45,05:56:55,B02292P,39,,0,
JAK.10A-L01,05:58:36,05:58:46,B00651P,40,,0,
JAK.10A-L01,05:58:49,05:58:59,B03596P,41,,0,
JAK.112-R01,05:00:00,05:00:10,B05672P,0,,0,
JAK.112-R01,05:00:59,05:01:09,B05619P,1,,0,
JAK.112-R01,05:02:01,05:02:11,B01248P,2,,0,
JAK.112-R01,05:03:16,05:03:26,B01249P,3,,0,
JAK.112-R01,05:04:22,05:04:32,B00172P,4,,0,
JAK.112-R01,05:05:37,05:05:47,B00169P,5,,0,
JAK.112-R01,05:06:58,05:07:08,B01252P,6,,0,
JAK.112-R01,05:08:06,05:08:16,B02376P,7,,0,
JAK.112-R01,05:08:43,05:08:53,B02378P,8,,0,
JAK.112-R01,05:12:37,05:12:47,B04161P,9,,0,
JAK.112-R01,05:13:40,05:13:50,B01874P,10,,0,
JAK.112-R01,05:14:54,05:15:04,B04235P,11,,0,
JAK.112-R01,05:16:02,05:16:12,B03760P,12,,0,
JAK.112-R01,05:17:16,05:17:26,B04726P,13,,0,
JAK.112-R01,05:18:12,05:18:22,B01067P,14,,0,
JAK.112-R01,05:18:54,05:19:04,B03821P,15,,0,
JAK.112-R01,05:19:58,05:20:08,B03867P,16,,0,
JAK.112-R01,05:20:59,05:21:09,B04854P,17,,0,
JAK.112-R01,05:22:05,05:22:15,B03812P,18,,0,
JAK.112-R01,05:23:36,05:23:46,B04693P,19,,0,
JAK.112-R01,05:24:43,05:24:53,B03403P,20,,0,
JAK.112-R01,05:26:08,05:26:18,B04360P,21,,0,
JAK.112-R01,05:27:14,05:27:24,B05150P,22,,0,
JAK.112-R01,05:28:17,05:28:27,B04031P,23,,0,
JAK.112-R01,05:29:34,05:29:44,B05620P,24,,0,
JAK.112-R01,05:31:46,05:31:56,B04561P,25,,0,
JAK.112-R01,05:33:32,05:33:42,B03000P,26,,0,
JAK.112-R02,05:00:00,05:00:10,B03000P,0,,0,
JAK.112-R02,05:00:30,05:00:40,B02998P,1,,0,
JAK.112-R02,05:01:51,05:02:01,B05314P,2,,0,
JAK.112-R02,05:03:31,05:03:41,B03152P,3,,0,
JAK.112-R02,05:04:24,05:04:34,B01850P,4,,0,
JAK.112-R02,05:06:44,05:06:54,B00131P,5,,0,
JAK.112-R02,05:07:44,05:07:54,B03006P,6,,0,
JAK.112-R02,05:09:49,05:09:59,B01901P,7,,0,
JAK.112-R02,05:12:07,05:12:17,B00130P,8,,0,
JAK.112-R02,05:15:03,05:15:13,B04287P,9,,0,
JAK.112-R02,05:17:00,05:17:10,B05777P,10,,0,
JAK.112-R02,05:19:04,05:19:14,B04531P,11,,0,
JAK.112-R02,05:20:33,05:20:43,B02255P,12,,0,
JAK.112-R02,05:23:05,05:23:15,B01469P,13,,0,
JAK.112-R02,05:24:10,05:24:20,B04878P,14,,0,
JAK.112-R02,05:25:09,05:25:19,B01664P,15,,0,
JAK.112-R02,05:26:04,05:26:14,B01516P,16,,0,
JAK.112-R02,05:26:48,05:26:58,B01041P,17,,0,
JAK.112-R02,05:27:46,05:27:56,B04804P,18,,0,
JAK.112-R02,05:28:59,05:29:09,B01310P,19,,0,
JAK.112-R02,05:30:05,05:30:15,B02967P,20,,0,
JAK.112-R02,05:31:22,05:31:32,B03901P,21,,0,
JAK.112-R02,05:32:38,05:32:48,B05600P,22,,0,
JAK.112-R02,05:36:00,05:36:10,B01347P,23,,0,
JAK.112-R02,05:37:01,05:37:11,B00764P,24,,0,
JAK.112-R02,05:39:10,05:39:20,B02377P,25,,0,
JAK.112-R02,05:40:53,05:41:03,B01463P,26,,0,
JAK.112-R02,05:42:17,05:42:27,B00170P,27,,0,
JAK.112-R02,05:43:33,05:43:43,B00173P,28,,0,
JAK.112-R02,05:45:25,05:45:35,B00707P,29,,0,
JAK.112-R02,05:46:50,05:47:00,B04530P,30,,0,
JAK.112-R02,05:47:45,05:47:55,B05672P,31,,0,
JAK.113-R04,05:00:00,05:00:10,B06179P,0,,0,
JAK.113-R04,05:17:26,05:17:36,B01768P,1,,0,
JAK.113-R04,05:18:21,05:18:31,B02488P,2,,0,
JAK.113-R04,05:18:55,05:19:05,B03896P,3,,0,
JAK.113-R04,05:19:53,05:20:03,B05162P,4,,0,
JAK.113-R04,05:21:22,05:21:32,B05046P,5,,0,
JAK.113-R04,05:23:36,05:23:46,B00179P,6,,0,
JAK.113-R04,05:24:49,05:24:59,B00334P,7,,0,
JAK.113-R04,05:26:52,05:27:02,B03475P,8,,0,
JAK.113-R04,05:28:35,05:28:45,B06256P,9,,0,
JAK.113-R04,05:30:16,05:30:26,B06162P,10,,0,
JAK.113-R04,05:30:58,05:31:08,B06163P,11,,0,
JAK.113-R04,05:32:41,05:32:51,B06257P,12,,0,
JAK.113-R04,05:33:54,05:34:04,B06164P,13,,0,
JAK.113-R04,05:36:44,05:36:54,B06258P,14,,0,
JAK.113-R04,05:37:34,05:37:44,B06165P,15,,0,
JAK.113-R04,05:39:20,05:39:30,B02761P,16,,0,
JAK.113-R04,05:41:45,05:41:55,B02253P,17,,0,
JAK.113-R04,05:42:30,05:42:40,B03211P,18,,0,
JAK.113-R04,05:42:55,05:43:05,B01325P,19,,0,
JAK.113-R04,05:44:16,05:44:26,B01324P,20,,0,
JAK.113-R04,05:45:13,05:45:23,B01327P,21,,0,
JAK.113-R04,05:45:40,05:45:50,B01326P,22,,0,
